clmn1,clmn2,clmn3,clmn4,clmn5,clmn6,clmn7,clmn8,clmn9,clmn10,clmn11,clmn12,clmn13,clmn14,clmn15,clmn16,clmn17,clmn18,clmn19,clmn20,clmn21,clmn22,clmn23,clmn24,lbl,Out_num
2,7,6.738782672,1500.0,2,2,1550.0,2150.0,300.0,4.0,800.0,0.005,0,0,1,0,0,0,1,0,0,0,1,0,False,0.0398036116375
8,0,5.463572201,2550.0,1,1,3750.0,1250.0,400.0,3.0,700.0,0.02,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0239931923
6,4,2.365093127,3650.0,5,2,3000.0,2900.0,300.0,4.0,700.0,0.01,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0107647358
0,13,0.793121084,2600.0,2,7,2650.0,3600.0,200.0,2.0,300.0,0.05,0,0,1,0,0,1,0,0,0,0,0,1,True,5.152255999999999e-06
4,3,1.041938077,2950.0,2,2,2300.0,1600.0,300.0,2.0,500.0,0.005,0,0,1,0,1,0,0,0,0,1,0,0,True,0.0003170691875
1,7,1.883140841,1600.0,6,1,3250.0,3250.0,300.0,3.0,600.0,0.04,0,0,1,0,1,0,0,0,0,1,0,0,False,0.002110397625
0,7,3.78529103,3550.0,1,2,3650.0,3050.0,300.0,4.0,700.0,0.005,0,0,1,0,0,0,0,1,0,0,1,0,False,0.010820980225
13,0,3.774505568,2000.0,3,5,1250.0,1350.0,200.0,2.0,300.0,0.025,0,0,0,1,0,1,0,0,0,0,0,1,False,0.0023027829
2,6,7.592539791,3750.0,6,3,3500.0,2750.0,200.0,2.0,400.0,0.03,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0248533844
4,1,0.953159477,3750.0,4,1,3400.0,3350.0,200.0,2.0,300.0,0.015,0,0,1,0,1,0,0,0,0,0,1,0,True,2.5793e-06
8,12,2.463378739,2800.0,5,7,2300.0,3600.0,300.0,2.0,500.0,0.035,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0012529136
5,10,1.395883407,2500.0,4,1,1300.0,1800.0,300.0,4.0,800.0,0.035,0,0,1,0,1,0,0,0,1,0,0,0,False,0.0032239764
11,5,10.47109746,1450.0,2,1,3250.0,1600.0,300.0,5.0,1100.0,0.015,0,0,0,1,1,0,0,0,0,0,1,0,False,0.03524540875
4,1,0.542328646,1700.0,1,7,3250.0,2600.0,200.0,2.0,300.0,0.035,0,0,0,1,0,0,0,1,0,0,0,1,True,0.0001146224
5,8,0.237327099,1500.0,1,1,3300.0,1700.0,300.0,2.0,400.0,0.005,0,0,1,0,1,0,0,0,0,0,0,1,True,1.8239890000000004e-05
8,4,0.967483632,2250.0,5,6,2200.0,2000.0,400.0,2.0,700.0,0.02,0,0,1,0,0,0,1,0,0,1,0,0,True,0.000943234325
5,8,3.686443032,3250.0,2,3,1500.0,3250.0,300.0,3.0,600.0,0.035,0,0,1,0,1,0,0,0,0,0,1,0,False,0.0059349288
12,2,4.911858618,1950.0,1,1,1900.0,2400.0,200.0,4.0,700.0,0.035,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0305104684
13,7,3.689074076,2650.0,1,9,3250.0,1300.0,300.0,2.0,600.0,0.035,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0166952924
12,7,4.395742416,2400.0,1,2,1550.0,2500.0,400.0,3.0,800.0,0.015,0,0,1,0,0,0,1,0,0,0,1,0,False,0.010184238
4,11,3.498565772,3250.0,1,1,1300.0,1750.0,300.0,4.0,1000.0,0.045,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0531777330499999
5,13,3.136618363,2150.0,5,6,3600.0,2800.0,300.0,2.0,400.0,0.035,0,0,1,0,0,0,1,0,0,1,0,0,True,0.0008544016
2,8,3.51444802,3000.0,2,3,1400.0,2700.0,300.0,2.0,500.0,0.025,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0081379905
9,11,1.243004095,2250.0,1,4,2450.0,2550.0,200.0,2.0,300.0,0.03,0,0,1,0,0,1,0,0,0,1,0,0,True,6.015327500000001e-06
10,8,0.998819525,2050.0,10,2,1950.0,3550.0,300.0,2.0,500.0,0.01,0,0,1,0,0,0,1,0,0,0,0,1,True,0.0002119815749999
0,10,5.929674241,1350.0,4,1,1800.0,2350.0,400.0,5.0,1200.0,0.05,0,0,1,0,1,0,0,0,1,0,0,0,False,0.0801984415
6,13,1.990882587,2000.0,2,4,3300.0,2200.0,300.0,2.0,500.0,0.05,0,0,1,0,1,0,0,0,0,1,0,0,False,0.001443364075
12,11,4.235179973,2700.0,10,8,3400.0,2300.0,100.0,1.0,100.0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,True,4.224935e-06
0,1,5.654036808,3600.0,5,3,3450.0,2200.0,300.0,5.0,900.0,0.015,0,0,0,1,0,1,0,0,1,0,0,0,False,0.02915541625
13,10,3.688160601,1600.0,5,4,1300.0,3650.0,200.0,2.0,400.0,0.04,0,0,0,1,1,0,0,0,1,0,0,0,False,0.009103994025
3,9,0.985251277,1650.0,2,2,2500.0,2800.0,200.0,3.0,600.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.003052289075
1,2,0.470275147,3400.0,7,5,2000.0,3750.0,100.0,1.0,100.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,True,1.787324e-11
0,12,4.010180143,3400.0,2,5,1300.0,3750.0,200.0,4.0,700.0,0.045,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0385716708
13,4,0.803166594,1500.0,3,7,2500.0,3200.0,300.0,1.0,300.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,True,0.0001346114249999
7,10,3.86559209,3500.0,2,1,1350.0,2850.0,300.0,4.0,1100.0,0.05,0,0,0,1,1,0,0,0,0,0,1,0,False,0.071467600725
11,4,6.912667483,1750.0,5,2,2500.0,3100.0,300.0,4.0,1000.0,0.005,0,0,1,0,1,0,0,0,1,0,0,0,False,0.0525541927375
13,10,3.23125482,2450.0,2,2,2100.0,1600.0,200.0,3.0,600.0,0.015,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0087334365
0,6,4.9989798,2450.0,4,7,3650.0,2400.0,200.0,4.0,600.0,0.01,0,0,0,1,0,0,1,0,1,0,0,0,False,0.020826779025
0,12,1.795207509,2350.0,2,1,3700.0,2950.0,200.0,3.0,500.0,0.04,0,0,1,0,0,0,1,0,0,0,1,0,True,0.00084983745
9,8,1.882585823,2900.0,3,1,3700.0,2150.0,400.0,3.0,800.0,0.035,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0140867592
0,10,8.68489615,1350.0,3,1,2450.0,1550.0,400.0,5.0,1200.0,0.01,0,0,0,1,0,0,0,1,1,0,0,0,False,0.045819031375
11,4,2.247224709,3300.0,4,1,3550.0,3750.0,300.0,4.0,900.0,0.015,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0123633275
0,10,4.382582564,3700.0,4,3,3150.0,3100.0,200.0,4.0,700.0,0.045,0,0,1,0,1,0,0,0,1,0,0,0,False,0.02022787065
4,2,3.395817188,1450.0,2,3,3500.0,2950.0,300.0,3.0,500.0,0.02,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00705964545
13,11,1.956004614,2900.0,2,5,1550.0,3400.0,200.0,3.0,500.0,0.05,0,0,1,0,0,0,0,1,1,0,0,0,False,0.00140003155
11,9,1.690376193,2950.0,6,2,2000.0,3350.0,200.0,2.0,400.0,0.03,0,0,1,0,0,0,1,0,0,1,0,0,True,0.000129213825
9,4,0.503656545,3350.0,1,6,2200.0,2950.0,300.0,2.0,500.0,0.005,0,0,0,1,0,0,0,1,1,0,0,0,False,0.00191581375
0,4,6.949016811,1450.0,3,4,3400.0,2100.0,300.0,3.0,500.0,0.04,0,0,0,1,0,0,0,1,0,0,0,1,False,0.044530906875
10,2,5.851847807,1350.0,1,1,3550.0,1700.0,300.0,4.0,900.0,0.035,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0314959584
12,5,3.52970281,2250.0,8,2,1350.0,1600.0,300.0,3.0,600.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.010808406675
2,7,2.373615604,1600.0,1,3,2750.0,2500.0,300.0,3.0,700.0,0.01,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0033412879499999
13,1,3.065749462,3150.0,4,2,3150.0,1800.0,200.0,3.0,400.0,0.02,0,0,1,0,1,0,0,0,0,1,0,0,True,0.000547482925
6,2,3.042499636,3250.0,1,1,1950.0,2950.0,200.0,2.0,400.0,0.045,0,0,0,1,1,0,0,0,0,0,0,1,False,0.00772920135
3,5,0.779588875,2900.0,5,4,2750.0,2550.0,300.0,3.0,600.0,0.035,0,0,1,0,0,1,0,0,0,0,0,1,True,0.000551184
4,9,1.350365091,1850.0,4,2,2350.0,3300.0,300.0,2.0,600.0,0.005,0,0,1,0,1,0,0,0,1,0,0,0,False,0.001144742075
8,4,0.622276397,3250.0,3,1,2650.0,1700.0,400.0,2.0,700.0,0.03,0,0,0,1,0,1,0,0,1,0,0,0,False,0.00452106525
13,3,3.009493378,3650.0,2,1,1850.0,3400.0,300.0,3.0,600.0,0.05,0,0,0,1,0,1,0,0,0,1,0,0,False,0.02312600505
10,7,5.728753412,3650.0,1,3,3350.0,3650.0,300.0,3.0,700.0,0.03,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0301501122
12,6,4.315971413,1300.0,5,3,1550.0,1850.0,300.0,3.0,700.0,0.03,0,0,1,0,1,0,0,0,1,0,0,0,False,0.00979972955
10,0,9.313742258,2850.0,1,2,1300.0,1750.0,200.0,5.0,800.0,0.03,0,0,1,0,0,0,0,1,0,0,1,0,False,0.04311535475
9,1,4.192647263,2750.0,2,1,1550.0,3100.0,200.0,4.0,600.0,0.045,0,0,0,1,0,0,1,0,0,0,0,1,False,0.03236186265
6,5,3.818004289,2500.0,1,5,3700.0,1400.0,300.0,4.0,800.0,0.015,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0079905245
8,1,0.797221836,2800.0,1,3,2950.0,2400.0,300.0,3.0,600.0,0.03,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00321167405
9,13,2.819749942,3300.0,2,8,3150.0,1250.0,400.0,2.0,700.0,0.045,0,0,0,1,0,0,0,1,1,0,0,0,False,0.02574244595
10,3,3.649765404,2750.0,2,2,2500.0,1400.0,200.0,4.0,700.0,0.04,0,0,0,1,0,1,0,0,0,0,0,1,False,0.0278302374
4,6,3.354992229,1550.0,4,4,2550.0,1950.0,300.0,4.0,700.0,0.045,0,0,1,0,1,0,0,0,0,0,1,0,False,0.01212601455
3,8,5.496859675,3500.0,6,2,3550.0,2950.0,400.0,2.0,600.0,0.04,0,0,0,1,0,0,1,0,1,0,0,0,False,0.038512740525
2,12,5.535239118,3750.0,1,1,3250.0,2600.0,200.0,4.0,700.0,0.025,0,0,1,0,0,1,0,0,1,0,0,0,False,0.014805318
8,3,5.276315454,1900.0,2,6,2550.0,2600.0,300.0,3.0,600.0,0.035,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0276567316
9,13,1.282145196,1950.0,2,4,3500.0,2200.0,400.0,2.0,700.0,0.025,0,0,1,0,1,0,0,0,0,1,0,0,False,0.0013588286999999
5,0,3.974937121,3650.0,4,2,2650.0,1350.0,200.0,4.0,500.0,0.005,0,0,1,0,0,0,0,1,0,1,0,0,False,0.004754909775
10,1,4.815451376,1300.0,7,2,2600.0,1950.0,300.0,5.0,1000.0,0.015,0,0,0,1,0,1,0,0,0,1,0,0,False,0.02733359925
3,4,1.152564258,2050.0,2,2,1550.0,1600.0,400.0,3.0,900.0,0.015,0,0,0,1,0,1,0,0,1,0,0,0,False,0.00817785725
10,2,3.599935677,3750.0,1,1,3550.0,3000.0,300.0,4.0,900.0,0.035,0,0,0,1,0,0,0,1,1,0,0,0,False,0.029575418
1,5,0.699026177,2100.0,5,10,2050.0,3100.0,300.0,1.0,300.0,0.015,0,0,0,1,0,0,1,0,1,0,0,0,True,8.93465e-05
1,3,4.877919434,3400.0,1,1,1700.0,1650.0,100.0,2.0,200.0,0.015,0,0,1,0,0,0,0,1,0,1,0,0,True,7.748775e-05
13,11,1.306612638,3200.0,4,7,1850.0,2300.0,200.0,2.0,300.0,0.025,0,0,0,1,0,0,0,1,0,0,1,0,True,0.0002329074
0,10,4.732734068,2000.0,1,1,3500.0,3600.0,400.0,5.0,1200.0,0.05,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0608190196749999
5,2,3.650735136,1450.0,5,6,3000.0,2550.0,200.0,2.0,300.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,True,0.0003292896
7,1,2.62607899,1600.0,4,3,2750.0,3050.0,300.0,3.0,600.0,0.035,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0029319212
7,6,1.082545707,1550.0,7,3,1400.0,2800.0,300.0,2.0,500.0,0.03,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0021267181
2,0,3.138036261,2100.0,4,6,3450.0,2250.0,100.0,2.0,200.0,0.04,0,0,0,1,0,1,0,0,0,0,0,1,True,0.000331670325
2,5,0.699921806,2350.0,2,6,2900.0,1800.0,200.0,2.0,300.0,0.04,0,0,1,0,1,0,0,0,0,0,1,0,True,3.04523625e-06
8,0,5.389636296,2100.0,1,8,1950.0,1550.0,300.0,4.0,700.0,0.05,0,0,0,1,0,0,0,1,0,0,1,0,False,0.062226749275
9,2,5.809651786,1950.0,6,4,2750.0,3450.0,200.0,3.0,500.0,0.015,0,0,0,1,1,0,0,0,0,0,1,0,False,0.015698189
12,7,2.975388258,3250.0,2,3,2050.0,2100.0,300.0,3.0,700.0,0.015,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0105118905
11,1,2.323643907,3050.0,1,1,1900.0,2150.0,200.0,5.0,700.0,0.025,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0097317153
9,12,1.442988466,2300.0,2,4,1300.0,1750.0,200.0,2.0,400.0,0.025,0,0,0,1,0,1,0,0,1,0,0,0,False,0.001103394
12,4,2.270982403,3300.0,2,3,2250.0,2950.0,400.0,3.0,900.0,0.045,0,0,0,1,0,1,0,0,0,0,0,1,False,0.03236186265
1,5,0.146552175,1250.0,8,4,3300.0,3700.0,300.0,1.0,300.0,0.02,0,0,1,0,0,0,1,0,0,1,0,0,True,4.2074175000000004e-07
2,3,4.338097559,3700.0,7,1,1700.0,1750.0,300.0,3.0,700.0,0.01,0,0,0,1,0,0,0,1,0,1,0,0,False,0.021248935825
13,2,1.004834567,3700.0,3,7,3600.0,3150.0,200.0,2.0,300.0,0.04,0,0,0,1,0,1,0,0,0,0,0,1,True,0.000281853075
1,10,8.818367294,2950.0,2,3,2200.0,1800.0,300.0,5.0,1100.0,0.045,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0862307095
0,6,3.227048172,3300.0,6,2,3200.0,2650.0,300.0,3.0,500.0,0.035,0,0,1,0,0,0,0,1,0,1,0,0,False,0.0024058792
9,2,2.838038164,3250.0,1,3,3750.0,3600.0,300.0,3.0,800.0,0.015,0,0,0,1,1,0,0,0,0,1,0,0,False,0.01248873325
6,7,2.709882086,2200.0,4,5,2800.0,1950.0,300.0,2.0,500.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,False,0.002545725
8,7,4.539508299,2250.0,1,2,2900.0,1750.0,300.0,2.0,600.0,0.025,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0070900266
2,4,3.475922988,3150.0,2,1,2600.0,2050.0,300.0,3.0,500.0,0.035,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0106545964
2,3,1.543314623,3150.0,1,5,3050.0,3200.0,100.0,1.0,100.0,0.01,0,0,0,1,1,0,0,0,0,1,0,0,True,2.031315e-09
8,4,1.153296919,3300.0,9,6,1950.0,1350.0,300.0,2.0,500.0,0.045,0,0,0,1,0,0,0,1,1,0,0,0,False,0.00447850975
3,9,5.90958014,3000.0,3,2,1850.0,1450.0,400.0,3.0,900.0,0.025,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0366100335
13,11,0.25717087,2250.0,8,3,3400.0,2800.0,200.0,2.0,300.0,0.025,0,0,1,0,0,1,0,0,1,0,0,0,True,6.07095e-07
12,0,2.04910948,2250.0,1,1,3750.0,2850.0,200.0,4.0,700.0,0.005,0,0,1,0,0,0,0,1,0,1,0,0,False,0.0038089432625
2,6,1.379148347,2500.0,4,5,3100.0,3400.0,200.0,2.0,400.0,0.05,0,0,1,0,0,0,1,0,0,0,0,1,True,0.000186588175
5,7,1.370988064,1650.0,2,1,1550.0,2050.0,300.0,2.0,400.0,0.05,0,0,1,0,0,0,0,1,0,0,1,0,True,0.000183898425
12,1,4.541771389,1550.0,4,7,1850.0,1650.0,200.0,4.0,600.0,0.04,0,0,1,0,1,0,0,0,0,0,0,1,False,0.01240754655
11,12,0.209917295,3200.0,8,1,3100.0,1650.0,100.0,1.0,100.0,0.045,0,0,0,1,0,0,1,0,0,0,1,0,True,1.2289745000000002e-11
0,3,2.947621698,1300.0,2,4,3200.0,2650.0,100.0,1.0,100.0,0.035,0,0,1,0,0,0,1,0,1,0,0,0,True,6.16852e-11
12,6,3.792204206,1350.0,4,3,3650.0,3350.0,300.0,3.0,700.0,0.05,0,0,0,1,0,1,0,0,0,0,1,0,False,0.040192640625
5,0,2.810030126,3650.0,5,2,3350.0,2050.0,300.0,4.0,600.0,0.045,0,0,1,0,0,0,0,1,0,0,1,0,False,0.00546901745
12,5,6.107515842,3350.0,2,4,3150.0,3550.0,400.0,4.0,1000.0,0.035,0,0,1,0,0,1,0,0,0,1,0,0,False,0.038141192
6,0,1.508770626,1400.0,5,4,3350.0,1650.0,200.0,4.0,600.0,0.045,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0098622992
2,12,1.737931055,1550.0,1,1,1850.0,3050.0,200.0,3.0,500.0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,False,0.002826195075
6,2,2.727912088,2350.0,3,7,1700.0,3750.0,200.0,2.0,400.0,0.05,0,0,0,1,0,0,0,1,0,0,0,1,False,0.007070754625
0,2,0.502353975,1350.0,1,1,2400.0,2700.0,100.0,2.0,200.0,0.015,0,0,0,1,1,0,0,0,0,0,1,0,True,1.94739e-06
1,13,1.385195171,3300.0,1,1,2000.0,1700.0,300.0,3.0,700.0,0.04,0,0,0,1,0,1,0,0,0,0,1,0,False,0.011105753925
5,1,1.674329212,3500.0,1,1,2050.0,1850.0,200.0,4.0,600.0,0.01,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0054240745
8,9,1.100734101,1850.0,2,1,3400.0,1800.0,400.0,2.0,600.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.003290346675
7,2,3.995096076,2700.0,1,5,2650.0,2800.0,300.0,4.0,800.0,0.02,0,0,1,0,0,0,1,0,0,0,0,1,False,0.009505024925
5,0,1.938176698,2150.0,3,1,1750.0,3400.0,200.0,4.0,500.0,0.03,0,0,1,0,0,0,1,0,0,0,1,0,True,0.000608640825
4,8,0.405351042,2950.0,2,9,2650.0,3250.0,300.0,1.0,300.0,0.045,0,0,0,1,1,0,0,0,0,1,0,0,True,0.00015477735
8,5,3.138957349,1600.0,6,3,1600.0,2400.0,300.0,3.0,600.0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,False,0.01089913825
2,8,0.639249826,2000.0,1,4,1550.0,2750.0,400.0,3.0,700.0,0.015,0,0,1,0,0,1,0,0,1,0,0,0,True,0.00063693275
6,8,0.664161621,1600.0,4,2,1500.0,1450.0,300.0,2.0,500.0,0.01,0,0,0,1,0,0,0,1,1,0,0,0,False,0.001535737775
8,4,0.905832086,1900.0,4,9,3400.0,2900.0,300.0,1.0,300.0,0.04,0,0,0,1,1,0,0,0,1,0,0,0,True,0.00024791025
8,7,0.147402437,2200.0,2,7,1500.0,2050.0,200.0,1.0,200.0,0.05,0,0,0,1,0,0,0,1,0,0,1,0,True,2.544895e-06
7,13,1.709805179,2700.0,4,1,1950.0,2050.0,400.0,3.0,1000.0,0.04,0,0,0,1,0,1,0,0,0,0,1,0,False,0.025613652225
2,13,0.799809061,3550.0,4,7,2500.0,1300.0,300.0,2.0,500.0,0.02,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0014530208
8,7,1.197161117,1900.0,9,10,2700.0,2400.0,200.0,1.0,200.0,0.045,0,0,1,0,0,1,0,0,1,0,0,0,True,6.75207e-08
10,5,2.306557032,1950.0,2,1,2150.0,2550.0,300.0,4.0,900.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,False,0.01639909115
1,9,4.243773592,3350.0,1,4,1650.0,1250.0,300.0,4.0,900.0,0.045,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0308268389
3,11,2.241138412,1550.0,1,6,2700.0,2950.0,200.0,4.0,800.0,0.045,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0091916825
1,12,3.644107254,1250.0,1,5,1650.0,2900.0,300.0,4.0,900.0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,False,0.01221475385
1,10,3.585617912,1500.0,1,2,1550.0,3150.0,300.0,5.0,1100.0,0.045,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0603002244
3,6,1.460856005,3300.0,2,1,3100.0,2050.0,300.0,3.0,700.0,0.03,0,0,0,1,1,0,0,0,0,0,0,1,False,0.007119830575
12,2,2.381850419,2300.0,4,6,2250.0,2000.0,300.0,3.0,700.0,0.04,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0174614013
7,12,2.454459849,1450.0,3,3,1450.0,1450.0,400.0,3.0,800.0,0.03,0,0,0,1,0,0,1,0,0,1,0,0,False,0.014224671175
0,13,2.973000929,2700.0,6,6,3450.0,3750.0,200.0,2.0,300.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0013350168
11,3,2.107245922,3300.0,5,1,2550.0,1300.0,200.0,3.0,500.0,0.03,0,0,1,0,0,1,0,0,1,0,0,0,True,0.00072235215
5,8,2.669936362,2450.0,3,5,3000.0,2500.0,300.0,3.0,600.0,0.015,0,0,1,0,0,1,0,0,1,0,0,0,False,0.00188729325
12,11,7.878714013,2250.0,4,3,2750.0,2650.0,200.0,3.0,600.0,0.01,0,0,0,1,0,0,1,0,0,0,0,1,False,0.039943604675
6,13,6.792218,3250.0,1,4,3550.0,1950.0,400.0,3.0,900.0,0.015,0,0,1,0,0,0,0,1,0,0,1,0,False,0.02490814475
11,2,6.650661096,2750.0,1,7,1750.0,1800.0,200.0,4.0,600.0,0.03,0,0,1,0,1,0,0,0,1,0,0,0,False,0.01828724235
10,2,2.270437376,1550.0,1,3,2000.0,1850.0,300.0,4.0,1000.0,0.015,0,0,0,1,1,0,0,0,1,0,0,0,False,0.01461123425
3,6,2.379921879,1800.0,3,1,2250.0,1250.0,300.0,3.0,700.0,0.045,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0216188778
12,10,0.296813775,1900.0,4,3,1550.0,3150.0,200.0,2.0,300.0,0.035,0,0,0,1,0,0,0,1,0,0,1,0,True,8.110080000000001e-05
1,6,1.428053092,2350.0,6,3,1300.0,3450.0,200.0,3.0,500.0,0.015,0,0,0,1,0,1,0,0,1,0,0,0,False,0.00210171275
5,0,3.09204605,1550.0,5,2,3550.0,2400.0,300.0,2.0,400.0,0.015,0,0,0,1,0,0,1,0,0,0,1,0,False,0.00306580975
12,9,2.492252096,3050.0,7,1,3350.0,2650.0,200.0,3.0,500.0,0.02,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0044642851
6,2,2.601425538,2900.0,1,1,1450.0,3350.0,300.0,3.0,500.0,0.04,0,0,1,0,1,0,0,0,1,0,0,0,False,0.001866321975
5,9,4.044127379,2300.0,2,2,1900.0,2550.0,300.0,3.0,700.0,0.045,0,0,1,0,1,0,0,0,0,0,0,1,False,0.017280848
0,13,4.649624201,1550.0,2,3,1450.0,2450.0,300.0,4.0,700.0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0195909307
6,11,5.51807535,2250.0,2,1,2450.0,2100.0,300.0,5.0,1200.0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,False,0.032896469125
7,3,2.184466847,3200.0,5,3,3750.0,1450.0,300.0,3.0,800.0,0.02,0,0,1,0,1,0,0,0,0,0,0,1,False,0.00374916905
10,2,1.156339555,3250.0,4,2,3100.0,1950.0,300.0,4.0,900.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0090332198
0,1,2.662999903,2850.0,5,1,3750.0,3300.0,100.0,3.0,300.0,0.035,0,0,1,0,0,1,0,0,0,1,0,0,True,8.759680000000001e-05
9,0,4.56101899,1600.0,4,2,2750.0,2900.0,200.0,4.0,700.0,0.035,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0278086988
7,9,3.925303836,1950.0,1,2,3000.0,2250.0,300.0,3.0,900.0,0.005,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0371932255625
10,4,2.288855847,1700.0,1,1,3100.0,1700.0,300.0,4.0,800.0,0.045,0,0,1,0,1,0,0,0,0,0,0,1,False,0.00947285365
3,10,3.773362492,2950.0,6,2,2650.0,3450.0,200.0,4.0,800.0,0.03,0,0,1,0,0,0,1,0,0,1,0,0,False,0.010204731225
6,1,2.33405521,2300.0,2,2,1750.0,2600.0,300.0,3.0,600.0,0.03,0,0,0,1,0,0,1,0,0,0,0,1,False,0.007624943625
13,7,7.075768099,2050.0,1,2,2150.0,1600.0,300.0,3.0,800.0,0.05,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0676725759
4,3,6.029762734,2300.0,5,1,1700.0,1650.0,400.0,3.0,900.0,0.005,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0381987852
1,6,1.078836319,3200.0,5,2,2450.0,3550.0,300.0,3.0,600.0,0.015,0,0,1,0,0,0,1,0,0,0,0,1,True,0.00047300725
9,13,5.793264819,1400.0,7,2,1650.0,3350.0,200.0,2.0,400.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,False,0.014379009125
10,7,7.226154845,2000.0,2,6,1850.0,1500.0,300.0,4.0,1100.0,0.025,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0422944905
1,0,0.145030901,1750.0,2,2,1900.0,3450.0,100.0,1.0,100.0,0.025,0,0,0,1,1,0,0,0,0,0,0,1,True,3.96378e-12
5,13,3.423720414,2850.0,5,2,3000.0,1900.0,300.0,2.0,400.0,0.005,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0013080906
8,1,3.710797349,2150.0,2,2,1950.0,1350.0,400.0,4.0,800.0,0.05,0,0,0,1,0,0,1,0,1,0,0,0,False,0.04753654625
3,1,2.700753502,3450.0,2,4,2150.0,1300.0,100.0,2.0,200.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,True,3.945721e-06
13,2,1.039466838,3600.0,4,3,2700.0,3500.0,300.0,2.0,500.0,0.01,0,0,1,0,0,1,0,0,0,1,0,0,True,0.000222805375
4,3,1.327204355,2400.0,6,5,2050.0,1800.0,300.0,2.0,500.0,0.045,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0050604735999999
1,10,5.25387822,2500.0,1,5,3150.0,1800.0,300.0,5.0,1100.0,0.025,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0384439070999999
9,10,0.389247882,2200.0,10,1,2400.0,1650.0,200.0,1.0,200.0,0.03,0,0,0,1,0,0,0,1,0,0,0,1,True,1.9836245e-06
8,5,1.216327127,2900.0,4,4,2500.0,2750.0,300.0,2.0,400.0,0.01,0,0,1,0,0,1,0,0,0,1,0,0,True,6.60517e-05
10,3,4.467735037,2550.0,1,5,3300.0,2250.0,200.0,4.0,700.0,0.05,0,0,1,0,0,1,0,0,0,0,1,0,False,0.02337809335
